date,open,high,low,close,volume
2025-06-09,178.28,179.93,177.04,178.69,1262003
2025-06-10,178.69,180.35,177.45,179.1,1269922
2025-06-11,179.1,180.77,177.86,179.52,1277841
2025-06-12,179.52,181.19,178.27,179.94,1285760
2025-06-13,179.94,181.61,178.69,180.36,1293679
2025-06-16,180.36,182.02,179.11,180.78,1301598
2025-06-17,180.78,182.44,179.53,181.19,1309517
2025-06-18,181.19,182.85,179.95,181.61,1317436
2025-06-19,181.61,183.26,180.37,182.02,1325355
2025-06-20,182.02,183.66,180.78,182.42,1333274
2025-06-23,182.42,184.06,181.18,182.82,1341193
2025-06-24,182.82,184.45,181.58,183.21,1349112
2025-06-25,183.21,184.83,181.98,183.59,1357031
2025-06-26,183.59,185.2,182.36,183.97,1364950
2025-06-27,183.97,185.55,182.74,184.33,1372869
2025-06-30,184.33,185.9,183.11,184.68,1380788
2025-07-01,184.68,186.23,183.46,185.01,1388707
2025-07-02,185.01,186.55,183.8,185.33,1396626
2025-07-03,185.33,186.85,184.13,185.64,1404545
2025-07-04,185.64,187.13,184.44,185.93,1412464
2025-07-07,185.93,187.4,184.74,186.21,1420383
2025-07-08,186.21,187.65,185.02,186.46,1428302
2025-07-09,186.46,187.88,185.28,186.7,1436221
2025-07-10,186.7,188.09,185.52,186.91,1444140
2025-07-11,186.91,188.28,185.75,187.11,1452059
2025-07-14,187.11,188.45,185.95,187.29,1459978
2025-07-15,187.29,188.6,186.13,187.44,1467897
2025-07-16,187.44,188.72,186.3,187.57,1475816
2025-07-17,187.57,188.82,186.44,187.68,1483735
2025-07-18,187.68,188.9,186.55,187.77,1491654
2025-07-21,187.77,188.95,186.65,187.83,1499573
2025-07-22,187.83,188.98,186.72,187.87,1507492
2025-07-23,187.87,188.99,186.76,187.88,1515411
2025-07-24,187.88,188.99,186.77,187.87,1523330
2025-07-25,187.87,188.98,186.72,187.84,1531249
2025-07-28,187.84,188.96,186.65,187.78,1539168
2025-07-29,187.78,188.91,186.56,187.69,1547087
2025-07-30,187.69,188.83,186.44,187.58,1555006
2025-07-31,187.58,188.73,186.3,187.45,1562925
2025-08-01,187.45,188.6,186.13,187.29,1570844
2025-08-04,187.29,188.45,185.94,187.11,1578763
2025-08-05,187.11,188.28,185.73,186.9,1586682
2025-08-06,186.9,188.08,185.49,186.67,1594601
2025-08-07,186.67,187.86,185.23,186.42,1602520
2025-08-08,186.42,187.61,184.95,186.14,1610439
2025-08-11,186.14,187.35,184.64,185.85,1618358
2025-08-12,185.85,187.06,184.32,185.53,1626277
2025-08-13,185.53,186.75,183.97,185.19,1634196
2025-08-14,185.19,186.42,183.61,184.83,1642115
2025-08-15,184.83,186.06,183.22,184.46,1650034
2025-08-18,184.46,185.69,182.82,184.06,1657953
2025-08-19,184.06,185.31,182.41,183.65,1665872
2025-08-20,183.65,184.9,181.97,183.22,1673791
2025-08-21,183.22,184.48,181.52,182.78,1681710
2025-08-22,182.78,184.04,181.06,182.32,1689629
2025-08-25,182.32,183.59,180.59,181.85,1697548
2025-08-26,181.85,183.12,180.1,181.37,1705467
2025-08-27,181.37,182.64,179.6,180.88,1713386
2025-08-28,180.88,182.15,179.1,180.38,1721305
2025-08-29,180.38,181.65,178.59,179.87,1729224
2025-09-01,179.87,181.15,178.07,179.35,1737143
2025-09-02,179.35,180.63,177.54,178.83,1745062
2025-09-03,178.83,180.11,177.01,178.3,1752981
2025-09-04,178.3,179.58,176.48,177.77,1760900
2025-09-05,177.77,179.06,175.95,177.24,1768819
2025-09-08,177.24,178.52,175.42,176.7,1776738
2025-09-09,176.7,177.99,174.89,176.17,1784657
2025-09-10,176.17,177.46,174.36,175.64,1792576
2025-09-11,175.64,176.93,173.83,175.12,1800495
2025-09-12,175.12,176.4,173.31,174.6,1808414
2025-09-15,174.6,175.88,172.8,174.08,1816333
2025-09-16,174.08,175.36,172.29,173.57,1824252
2025-09-17,173.57,174.85,171.8,173.07,1832171
2025-09-18,173.07,174.34,171.31,172.58,1840090
2025-09-19,172.58,173.85,170.84,172.1,1848009
2025-09-22,172.1,173.37,170.37,171.64,1855928
2025-09-23,171.64,172.89,169.92,171.18,1863847
2025-09-24,171.18,172.44,169.49,170.74,1871766
2025-09-25,170.74,171.99,169.07,170.32,1879685
2025-09-26,170.32,171.56,168.66,169.91,1887604
2025-09-29,169.91,171.14,168.28,169.52,1895523
2025-09-30,169.52,170.75,167.91,169.14,1003442
2025-10-01,169.14,170.37,167.56,168.79,1011361
2025-10-02,168.79,170,167.23,168.45,1019280
2025-10-03,168.45,169.66,166.93,168.14,1027199
2025-10-06,168.14,169.34,166.64,167.84,1035118
2025-10-07,167.84,169.04,166.38,167.57,1043037
2025-10-08,167.57,168.76,166.13,167.32,1050956
2025-10-09,167.32,168.5,165.91,167.09,1058875
2025-10-10,167.09,168.27,165.72,166.89,1066794
2025-10-13,166.89,168.05,165.55,166.71,1074713
2025-10-14,166.71,167.86,165.4,166.55,1082632
2025-10-15,166.55,167.7,165.27,166.42,1090551
2025-10-16,166.42,167.56,165.17,166.31,1098470
2025-10-17,166.31,167.44,165.09,166.22,1106389
2025-10-20,166.22,167.35,165.04,166.16,1114308
2025-10-21,166.16,167.28,165.01,166.13,1122227
2025-10-22,166.13,167.23,165.01,166.11,1130146
2025-10-23,166.11,167.23,165.01,166.13,1138065
2025-10-24,166.13,167.27,165.01,166.16,1145984
2025-10-27,166.16,167.34,165.04,166.22,1153903
2025-10-28,166.22,167.43,165.09,166.3,1161822
2025-10-29,166.3,167.54,165.16,166.4,1169741
2025-10-30,166.4,167.67,165.26,166.53,1177660
2025-10-31,166.53,167.83,165.38,166.68,1185579
2025-11-03,166.68,168,165.52,166.84,1193498
2025-11-04,166.84,168.2,165.68,167.03,1201417
2025-11-05,167.03,168.41,165.86,167.24,1209336
2025-11-06,167.24,168.64,166.06,167.46,1217255
2025-11-07,167.46,168.89,166.28,167.71,1225174
2025-11-10,167.71,169.16,166.52,167.97,1233093
2025-11-11,167.97,169.44,166.77,168.24,1241012
2025-11-12,168.24,169.74,167.04,168.54,1248931
2025-11-13,168.54,170.05,167.33,168.84,1256850
2025-11-14,168.84,170.37,167.63,169.16,1264769
2025-11-17,169.16,170.71,167.94,169.49,1272688
2025-11-18,169.49,171.05,168.27,169.83,1280607
2025-11-19,169.83,171.41,168.61,170.18,1288526
2025-11-20,170.18,171.77,168.96,170.54,1296445
2025-11-21,170.54,172.14,169.31,170.91,1304364
2025-11-24,170.91,172.52,169.68,171.29,1312283
2025-11-25,171.29,172.9,170.05,171.66,1320202
2025-11-26,171.66,173.28,170.43,172.05,1328121
2025-11-27,172.05,173.67,170.81,172.44,1336040
2025-11-28,172.44,174.06,171.2,172.82,1343959
2025-12-01,172.82,174.45,171.59,173.21,1351878
2025-12-02,173.21,174.84,171.98,173.6,1359797
2025-12-03,173.6,175.22,172.37,173.99,1367716
2025-12-04,173.99,175.61,172.75,174.37,1375635
2025-12-05,174.37,175.99,173.14,174.75,1383554
2025-12-08,174.75,176.36,173.52,175.13,1391473
2025-12-09,175.13,176.73,173.9,175.5,1399392
2025-12-10,175.5,177.09,174.27,175.86,1407311
2025-12-11,175.86,177.44,174.64,176.22,1415230
2025-12-12,176.22,177.79,175,176.56,1423149
2025-12-15,176.56,178.12,175.35,176.9,1431068
2025-12-16,176.9,178.44,175.69,177.23,1438987
2025-12-17,177.23,178.75,176.02,177.54,1446906
2025-12-18,177.54,179.05,176.34,177.85,1454825
2025-12-19,177.85,179.34,176.65,178.14,1462744
2025-12-22,178.14,179.61,176.94,178.41,1470663
2025-12-23,178.41,179.87,177.22,178.68,1478582
2025-12-24,178.68,180.11,177.49,178.93,1486501
2025-12-25,178.93,180.34,177.74,179.16,1494420
